"date","oil_no","price","order_cnt","amount","pay_amount","discountAmount","refuelLiters"
"2023-05-16","62050661",2.30,4,129.43,129.43,0.00,56.29
"2023-05-17","60000288",1.00,27,18539.91,18539.91,0.00,18539.91
"2023-05-17","60000292",2.30,1428,69138.17,69138.17,0.00,30033.27
"2023-05-17","60000304",7.38,392,102874.17,102874.17,0.00,13891.97
"2023-05-17","60000305",7.41,87063,23887508.19,23887508.19,0.00,3217539.88
"2023-05-17","60000312",7.89,33,10016.46,10016.46,0.00,1269.57
"2023-05-17","60000313",7.88,64682,23636332.50,23636332.50,0.00,2994601.62
"2023-05-17","60000317",9.24,5031,2088147.68,2088147.68,0.00,225906.73
"2023-05-17","60000359",7.04,42818,42362367.63,42362367.63,0.00,6026719.97
"2023-05-17","60033428",6.80,5218,7795101.31,7795101.31,0.00,1152279.49
"2023-05-17","60170825",6.04,847,59908.60,59908.60,0.00,10046.72
"2023-05-17","60199053",4.94,720,532944.10,532944.10,0.00,118197.02
"2023-05-17","62050661",2.30,4,114.46,114.46,0.00,49.77
"2023-05-18","60000288",1.00,64,19102.38,19102.38,0.00,19102.38
"2023-05-18","60000291",1.00,4,800.00,800.00,0.00,800.00
"2023-05-18","60000292",2.32,1424,69617.70,69617.70,0.00,29311.85
"2023-05-18","60000304",7.39,413,108300.56,108300.56,0.00,14643.87
"2023-05-18","60000305",7.41,76036,20528776.88,20528776.88,0.00,2765193.68
"2023-05-18","60000312",7.89,39,13214.52,13214.52,0.00,1674.92
"2023-05-18","60000313",7.88,58091,20928404.92,20928404.92,0.00,2651061.84
"2023-05-18","60000317",9.23,4739,1982832.22,1982832.22,0.00,214566.76
"2023-05-18","60000359",7.04,39264,36360786.25,36360786.25,0.00,5166934.26
"2023-05-18","60033428",6.81,4657,6846621.62,6846621.62,0.00,1010425.56
"2023-05-18","60170825",6.09,1308,88281.89,88281.89,0.00,14798.02
"2023-05-18","60199053",4.95,625,450081.02,450081.02,0.00,98636.06
"2023-05-18","62050661",2.30,1,27.99,27.99,0.00,12.17
"2023-05-19","60000288",1.00,99,79454.29,79454.29,0.00,79454.29
"2023-05-19","60000291",1.00,3,520.95,520.95,0.00,520.95
"2023-05-19","60000292",2.31,1522,70511.61,70511.61,0.00,30578.83
"2023-05-19","60000304",7.37,341,85471.98,85471.98,0.00,11452.06
"2023-05-19","60000305",7.41,83307,22363077.75,22363077.75,0.00,3012495.99
"2023-05-19","60000312",7.89,11,4282.09,4282.09,0.00,542.74
"2023-05-19","60000313",7.88,63906,22724329.33,22724329.33,0.00,2879254.02
"2023-05-19","60000317",9.23,5354,2192597.40,2192597.40,0.00,237254.45
"2023-05-19","60000359",7.04,39960,35692960.51,35692960.51,0.00,5069641.96
"2023-05-19","60033428",6.83,4601,6415451.41,6415451.41,0.00,944968.74
"2023-05-19","60170825",6.20,1670,110589.92,110589.92,0.00,18279.76
"2023-05-19","60199053",5.36,648,413918.13,413918.13,0.00,87362.16
"2023-05-19","62050661",2.30,8,373.50,373.50,0.00,162.40
"2023-05-20","60000288",1.00,47,25641.42,25641.42,0.00,25641.42
"2023-05-20","60000292",2.32,1381,71264.97,71264.97,0.00,30588.03
"2023-05-20","60000304",7.42,238,58029.65,58029.65,0.00,7821.15
"2023-05-20","60000305",7.41,64590,16927616.79,16927616.79,0.00,2280725.70
"2023-05-20","60000312",7.89,47,15935.14,15935.14,0.00,2019.72
"2023-05-20","60000313",7.88,49884,17620519.76,17620519.76,0.00,2232591.19
"2023-05-20","60000317",9.23,4051,1686176.94,1686176.94,0.00,182454.16
"2023-05-20","60000359",7.04,32526,29233920.02,29233920.02,0.00,4159563.17
"2023-05-20","60033428",6.81,4205,5821343.93,5821343.93,0.00,858312.89
"2023-05-20","60170825",5.92,1761,117697.56,117697.56,0.00,20285.83
"2023-05-20","60199053",5.01,682,403078.20,403078.20,0.00,87476.24
"2023-05-20","62050661",2.30,5,171.20,171.20,0.00,74.44
"2023-05-21","60000288",1.00,84,54907.62,54907.62,0.00,54907.62
"2023-05-21","60000292",2.31,1076,54430.29,54430.29,0.00,23520.94
"2023-05-21","60000304",7.39,237,58738.35,58738.35,0.00,7942.69
"2023-05-21","60000305",7.41,60675,15799071.75,15799071.75,0.00,2128208.64
"2023-05-21","60000312",7.89,12,4552.87,4552.87,0.00,577.06
"2023-05-21","60000313",7.88,47881,16847170.39,16847170.39,0.00,2134676.47
"2023-05-21","60000317",9.24,4029,1665822.80,1665822.80,0.00,180163.65
"2023-05-21","60000359",7.04,26773,25505369.77,25505369.77,0.00,3628268.40
"2023-05-21","60033428",6.79,3741,5342572.87,5342572.87,0.00,790808.76
"2023-05-21","60170825",5.81,1211,85389.37,85389.37,0.00,14883.81
"2023-05-21","60199053",4.93,650,511522.51,511522.51,0.00,115529.34
"2023-05-21","62050661",2.30,2,41.67,41.67,0.00,18.12
"2023-05-22","60000288",1.00,177,157658.83,157658.83,0.00,157658.83
"2023-05-22","60000291",1.00,1,66.83,66.83,0.00,66.83
"2023-05-22","60000292",2.32,1340,61390.94,61390.94,0.00,26349.69
"2023-05-22","60000304",7.42,142,35642.99,35642.99,0.00,4781.21
"2023-05-22","60000305",7.41,70178,18948065.30,18948065.30,0.00,2551760.22
"2023-05-22","60000312",7.89,10,3245.92,3245.92,0.00,411.41
"2023-05-22","60000313",7.88,52550,18947122.42,18947122.42,0.00,2400765.13
"2023-05-22","60000317",9.23,4393,1849306.66,1849306.66,0.00,200045.38
"2023-05-22","60000359",7.04,33603,28311963.71,28311963.71,0.00,4023286.08
"2023-05-22","60033428",6.81,3931,5271914.57,5271914.57,0.00,777759.12
"2023-05-22","60170825",5.62,1093,75322.70,75322.70,0.00,13459.22
"2023-05-22","60199053",5.11,572,398023.00,398023.00,0.00,87779.10
"2023-05-22","62050661",2.30,2,29.64,29.64,0.00,12.89
"2023-05-23","60000288",1.00,86,32943.60,32943.60,0.00,32943.60
"2023-05-23","60000292",2.30,1624,80241.39,80241.39,0.00,34945.02
"2023-05-23","60000304",7.42,279,70306.04,70306.04,0.00,9475.79
"2023-05-23","60000305",7.41,72511,19422235.21,19422235.21,0.00,2615907.73
"2023-05-23","60000312",7.89,27,9855.82,9855.82,0.00,1249.19
"2023-05-23","60000313",7.88,52976,18930079.41,18930079.41,0.00,2398246.33
"2023-05-23","60000317",9.23,4476,1865161.37,1865161.37,0.00,201768.72
"2023-05-23","60000359",7.04,38660,33912190.69,33912190.69,0.00,4821027.48
"2023-05-23","60033428",6.78,4290,5970739.67,5970739.67,0.00,883255.69
"2023-05-23","60170825",6.38,1160,80314.38,80314.38,0.00,12812.81
"2023-05-23","60199053",5.26,847,590536.96,590536.96,0.00,129756.42
"2023-05-23","62050661",2.30,9,347.47,347.47,0.00,151.11
"2023-05-24","60000288",1.00,88,61924.17,61924.17,0.00,61924.17
"2023-05-24","60000292",2.31,1303,60787.22,60787.22,0.00,26540.76
"2023-05-24","60000304",7.42,329,84580.97,84580.97,0.00,11399.73
"2023-05-24","60000305",7.41,68086,18263114.80,18263114.80,0.00,2460525.64
"2023-05-24","60000312",7.89,29,8957.23,8957.23,0.00,1135.31
"2023-05-24","60000313",7.88,49235,17666123.63,17666123.63,0.00,2238037.29
"2023-05-24","60000317",9.23,4177,1748156.75,1748156.75,0.00,189138.93
"2023-05-24","60000359",7.04,36740,32087217.45,32087217.45,0.00,4562900.21
"2023-05-24","60033428",6.79,4012,5459501.96,5459501.96,0.00,807853.80
"2023-05-24","60170825",5.61,1201,84912.95,84912.95,0.00,15225.90
"2023-05-24","60199053",5.41,459,263033.52,263033.52,0.00,55734.39
"2023-05-24","62050661",2.30,33,1493.01,1493.01,0.00,649.21
"2023-05-25","60000288",1.00,133,76133.99,76133.99,0.00,76133.99
"2023-05-25","60000292",2.30,1221,57851.82,57851.82,0.00,24031.68
"2023-05-25","60000304",7.39,286,72670.58,72670.58,0.00,9746.14
"2023-05-25","60000305",7.41,67266,17956597.11,17956597.11,0.00,2417972.76
"2023-05-25","60000312",7.89,25,7709.85,7709.85,0.00,977.19
"2023-05-25","60000313",7.88,50310,17991714.30,17991714.30,0.00,2279629.34
"2023-05-25","60000317",9.24,4381,1840013.46,1840013.46,0.00,199083.16
"2023-05-25","60000359",7.04,35760,30120028.08,30120028.08,0.00,4273897.15
"2023-05-25","60033428",6.79,3692,5046192.18,5046192.18,0.00,746065.26
"2023-05-25","60170825",5.60,1115,76698.70,76698.70,0.00,13855.50
"2023-05-25","60199053",5.03,670,468636.85,468636.85,0.00,106113.44
"2023-05-25","62050661",2.30,104,5601.64,5601.64,0.00,2435.78
"2023-05-26","60000288",1.00,209,126281.52,126281.52,0.00,126281.52
"2023-05-26","60000292",2.32,1146,54961.53,54961.53,0.00,23689.88
"2023-05-26","60000304",7.42,289,76910.14,76910.14,0.00,10365.88
"2023-05-26","60000305",7.41,77618,20713683.06,20713683.06,0.00,2790847.92
"2023-05-26","60000312",7.89,44,13490.18,13490.18,0.00,1709.86
"2023-05-26","60000313",7.88,59681,21148452.19,21148452.19,0.00,2679893.20
"2023-05-26","60000317",9.24,5276,2155305.07,2155305.07,0.00,233212.42
"2023-05-26","60000359",7.04,37998,32820842.44,32820842.44,0.00,4658090.63
"2023-05-26","60033428",6.80,3958,5494941.72,5494941.72,0.00,811914.77
"2023-05-26","60170825",5.83,989,64243.73,64243.73,0.00,11287.53
"2023-05-26","60199053",4.77,657,444540.51,444540.51,0.00,102766.87
"2023-05-26","62050661",2.30,157,8736.05,8736.05,0.00,3798.59
"2023-05-27","60000288",1.00,161,103979.55,103979.55,0.00,103979.55
"2023-05-27","60000292",2.31,1091,57618.78,57618.78,0.00,25037.55
"2023-05-27","60000304",7.42,150,37537.16,37537.16,0.00,5059.15
"2023-05-27","60000305",7.41,63390,16572268.47,16572268.47,0.00,2233277.07
"2023-05-27","60000312",7.89,17,5856.50,5856.50,0.00,742.29
"2023-05-27","60000313",7.88,47838,16970417.35,16970417.35,0.00,2150187.70
"2023-05-27","60000317",9.24,3872,1624257.83,1624257.83,0.00,175757.96
"2023-05-27","60000359",7.04,29781,27431324.83,27431324.83,0.00,3900292.40
"2023-05-27","60033428",6.76,3754,5515322.97,5515322.97,0.00,818893.21
"2023-05-27","60170825",6.30,1813,123856.65,123856.65,0.00,20046.50
"2023-05-27","60199053",5.37,724,482204.57,482204.57,0.00,104935.75
"2023-05-27","62050661",2.30,97,6321.09,6321.09,0.00,2748.50
"2023-05-28","60000288",1.00,102,62439.07,62439.07,0.00,62439.07
"2023-05-28","60000292",2.30,1017,50548.51,50548.51,0.00,21848.19
"2023-05-28","60000304",7.42,164,39730.29,39730.29,0.00,5354.84
"2023-05-28","60000305",7.41,59541,15524033.25,15524033.25,0.00,2091405.03
"2023-05-28","60000312",7.89,11,3375.59,3375.59,0.00,427.84
"2023-05-28","60000313",7.88,47266,16691798.97,16691798.97,0.00,2114825.97
"2023-05-28","60000317",9.23,3807,1588993.89,1588993.89,0.00,171969.45
"2023-05-28","60000359",7.04,26737,25311500.35,25311500.35,0.00,3596601.34
"2023-05-28","60033428",6.77,3154,4613420.46,4613420.46,0.00,684388.66
"2023-05-28","60170825",6.45,1617,111736.39,111736.39,0.00,17648.56
"2023-05-28","60199053",4.97,770,545292.03,545292.03,0.00,123010.66
"2023-05-28","62050661",2.30,88,4811.44,4811.44,0.00,2092.12
"2023-05-29","60000288",1.00,70,31612.82,31612.82,0.00,31612.82
"2023-05-29","60000292",2.31,1202,55843.40,55843.40,0.00,24268.82
"2023-05-29","60000304",7.42,325,83731.36,83731.36,0.00,11285.24
"2023-05-29","60000305",7.41,79406,21303852.25,21303852.25,0.00,2870032.88
"2023-05-29","60000312",7.62,30,9542.32,9542.32,0.00,1162.03
"2023-05-29","60000313",7.88,58634,20949330.49,20949330.49,0.00,2654871.01
"2023-05-29","60000317",9.24,4744,1965251.48,1965251.48,0.00,212612.69
"2023-05-29","60000359",7.04,37660,32091195.15,32091195.15,0.00,4559491.67
"2023-05-29","60033428",6.81,3993,5457608.71,5457608.71,0.00,805968.78
"2023-05-29","60170825",5.96,1307,85095.85,85095.85,0.00,14668.37
"2023-05-29","60199053",4.47,612,443500.00,443500.00,0.00,105138.59
"2023-05-29","62050661",2.30,138,7876.40,7876.40,0.00,3424.80
"2023-05-30","60000288",1.00,1,150.00,150.00,0.00,150.00
"2023-05-30","60000292",2.34,87,4226.88,4226.88,0.00,1809.82
"2023-05-30","60000304",7.42,3,928.01,928.01,0.00,125.07
"2023-05-30","60000305",7.41,3956,998743.40,998743.40,0.00,134555.24
"2023-05-30","60000313",7.88,2296,796222.31,796222.31,0.00,100924.75
"2023-05-30","60000317",9.24,158,64495.74,64495.74,0.00,6980.30
"2023-05-30","60000359",7.04,3128,2819389.41,2819389.41,0.00,401641.04
"2023-05-30","60033428",6.80,464,672491.40,672491.40,0.00,99352.79
"2023-05-30","60170825",5.40,269,18632.63,18632.63,0.00,3475.76
"2023-05-30","60199053",3.96,62,49846.08,49846.08,0.00,12589.16
"2023-05-30","62050661",2.30,11,790.31,790.31,0.00,343.64
"2023-05-31","60000305",7.42,1,282.92,282.92,0.00,38.13
