"id","order_no","one_id","transaction_time","store_ou_code","store_ou_name","order_type","amount","give_points","pay_points","is_hn","is_on_line","area_type"
126111388,"240331014901270030924001","10628801",2024-03-30 17:50:27,"5234D",黑龙江,销售订单,776.64,8.00,0.00,海南岛外,线下,境内
126114716,"240331065101370037826616","10675573",2024-03-30 22:52:15,"5234D",黑龙江,销售订单,249.60,2.00,0.00,海南岛外,线下,境内
126115740,"240331070001390037295346","10675573",2024-03-30 23:01:18,"5234D",黑龙江,销售订单,201.60,2.00,6.00,海南岛外,线下,境内
126116764,"240331070801070017170934","11841650",2024-03-30 23:09:08,"5234D",黑龙江,销售订单,336.00,3.00,0.00,海南岛外,线下,境内
126215803,"392635171067","20004265",2024-03-30 17:17:50,"7069",辽宁,销售订单,705.00,,0.00,海南岛外,线上,境外
126218363,"240331071041060057432106","21612322",2024-03-30 23:17:06,"5234D",黑龙江,销售订单,619.40,9.00,0.00,海南岛外,线下,境内
126251387,"4001240331144910670","10598880",2024-03-31 06:50:07,"6921",山西,销售订单,4546.62,41.00,0.00,海南岛内,线下,境内
126256763,"4022240331152645428","10598880",2024-03-31 07:27:58,"6921",山西,销售订单,2842.50,29.00,43.00,海南岛内,线下,境内
126260347,"117118719506995662172","10598880",2024-03-31 08:02:42,"7017",北京,销售订单,780.00,,29.00,海南岛内,线上,境内
126261115,"240331160401070016642015","21612322",2024-03-31 08:06:08,"5234D",黑龙江,销售订单,865.45,13.00,0.00,海南岛外,线下,境内
126262139,"240331160801020097296738","21612322",2024-03-31 08:16:58,"5234D",黑龙江,销售订单,8119.94,122.00,0.00,海南岛外,线下,境内
126262907,"240331161701020097296739","21612322",2024-03-31 08:19:36,"5234D",黑龙江,销售订单,8119.94,122.00,0.00,海南岛外,线下,境内
126285691,LF1298061526607121862,"11945115",2024-03-31 11:48:32,"5234B",浙江,销售订单,2467.73,,0.00,海南岛外,线上,境内
126286971,"240331200500950041674949","21612322",2024-03-31 12:05:59,"5234D",黑龙江,销售订单,328.70,5.00,0.00,海南岛外,线下,境内
126294907,"117118924446995665991","10598880",2024-03-31 13:41:24,"7017",北京,销售订单,370.00,,0.00,海南岛内,线上,境内
126320891,LF1296975612744912612,"855696",2024-03-30 17:50:08,"5234B",浙江,销售订单,299.00,,0.00,海南岛外,线上,境内
126321915,"117118256307771053317","855696",2024-03-30 19:07:30,"7017",北京,销售订单,118.00,,0.00,海南岛内,线上,境内
126328315,"240331082501070016455505","855696",2024-03-31 00:25:59,"5234D",黑龙江,销售订单,404.32,6.00,0.00,海南岛外,线下,境内
126331131,LF1297438473652883262,"855696",2024-03-31 01:29:48,"5234B",浙江,销售订单,228.00,,0.00,海南岛外,线上,境内
126331643,LF1297462273308413382,"33409745",2024-03-31 01:53:22,"5234B",浙江,销售订单,129.00,,10.00,海南岛外,线上,境内
126331899,"240331095200950041468406","855696",2024-03-31 01:53:45,"5234D",黑龙江,销售订单,480.70,7.00,0.00,海南岛外,线下,境内
126337787,"240331111201390037295440","855696",2024-03-31 03:12:43,"5234D",黑龙江,销售订单,1038.35,16.00,0.00,海南岛外,线下,境内
126361083,"117118696847771052560","855696",2024-03-31 07:22:41,"7017",北京,销售订单,200.00,,94.00,海南岛内,线上,境内
126371323,"240331162601270030924274","855696",2024-03-31 08:27:33,"5234D",黑龙江,销售订单,790.40,12.00,0.00,海南岛外,线下,境内
126374651,"240331165101270030765328","855696",2024-03-31 08:52:14,"5234D",黑龙江,销售订单,308.75,5.00,0.00,海南岛外,线下,境内
126375419,"240331165601270030924323","855696",2024-03-31 08:57:05,"5234D",黑龙江,销售订单,703.95,11.00,0.00,海南岛外,线下,境内
126377723,"240331170201020097023857","855696",2024-03-31 09:03:38,"5234D",黑龙江,销售订单,1064.00,16.00,0.00,海南岛外,线下,境内
126379515,"240331171700960042372362","11903931",2024-03-31 09:20:02,"5234D",黑龙江,销售订单,2116.80,21.00,0.00,海南岛外,线下,境内
126380027,"240331172001390036921537","4192353",2024-03-31 09:21:50,"5234D",黑龙江,销售订单,3537.99,53.00,0.00,海南岛外,线下,境内
126380539,"240331172101390036921538","4192353",2024-03-31 09:22:50,"5234D",黑龙江,销售订单,3537.99,53.00,0.00,海南岛外,线下,境内
126380795,"240331172201390036921539","4192353",2024-03-31 09:23:59,"5234D",黑龙江,销售订单,3537.99,53.00,0.00,海南岛外,线下,境内
126381307,"240331172501390036921541","4192353",2024-03-31 09:26:47,"5234D",黑龙江,销售订单,3537.99,53.00,0.00,海南岛外,线下,境内
126381563,"240331172500950041500728","11903931",2024-03-31 09:26:52,"5234D",黑龙江,销售订单,215.04,2.00,0.00,海南岛外,线下,境内
126381819,"240331172601390036921542","4192353",2024-03-31 09:27:40,"5234D",黑龙江,销售订单,3537.99,53.00,0.00,海南岛外,线下,境内
126382331,LF1297921174960869162,"855696",2024-03-31 09:29:19,"5234B",浙江,销售订单,261.90,,44.00,海南岛外,线上,境内
126393851,"240331185201270030924412","855696",2024-03-31 10:53:35,"5234D",黑龙江,销售订单,564.30,8.00,0.00,海南岛外,线下,境内
126400507,"240331200101270030765413","855696",2024-03-31 12:03:47,"5234D",黑龙江,销售订单,328.70,5.00,0.00,海南岛外,线下,境内
126400763,"117118870947771055480","855696",2024-03-31 12:12:25,"7017",北京,销售订单,499.00,,32.00,海南岛内,线上,境内
126401019,"117118871047771053816","855696",2024-03-31 12:12:33,"7017",北京,销售订单,385.00,,0.00,海南岛内,线上,境内
126401275,"117118871207771057213","855696",2024-03-31 12:12:48,"7017",北京,销售订单,780.00,,0.00,海南岛内,线上,境内
126407163,LF1298151456679190682,"855696",2024-03-31 13:18:18,"5234B",浙江,销售订单,373.85,,0.00,海南岛外,线上,境内
126521730,"240331012901270030923982","12332762",2024-03-30 17:30:34,"5234D",黑龙江,销售订单,263.15,4.00,0.00,海南岛外,线下,境内
126524546,"240331062101230030019836","12332762",2024-03-30 22:22:01,"5234D",黑龙江,销售订单,328.70,5.00,0.00,海南岛外,线下,境内
126524802,"240331062901390036921361","12332762",2024-03-30 22:29:45,"5234D",黑龙江,销售订单,406.60,6.00,0.00,海南岛外,线下,境内
126525314,"240331063901390035168092","12332762",2024-03-30 22:40:27,"5234D",黑龙江,销售订单,284.05,4.00,0.00,海南岛外,线下,境内
126525826,"240331064401390035780741","12332762",2024-03-30 22:45:06,"5234D",黑龙江,销售订单,180.50,3.00,0.00,海南岛外,线下,境内
126527106,"240331065901390036921377","12332762",2024-03-30 23:00:30,"5234D",黑龙江,销售订单,162.45,2.00,0.00,海南岛外,线下,境内
126527362,"240331070001390036921378","12332762",2024-03-30 23:01:29,"5234D",黑龙江,销售订单,889.77,13.00,0.00,海南岛外,线下,境内
126528130,"240331071001390036634948","12332762",2024-03-30 23:11:21,"5234D",黑龙江,销售订单,152.19,2.00,0.00,海南岛外,线下,境内
126528642,"240331075100960042441475","12332762",2024-03-30 23:52:46,"5234D",黑龙江,销售订单,1200.80,18.00,0.00,海南岛外,线下,境内
126529410,"240331074901230031086262","12332762",2024-03-30 23:56:03,"5234D",黑龙江,销售订单,306.28,5.00,0.00,海南岛外,线下,境内
126529922,"240331075601230031086263","12332762",2024-03-30 23:57:13,"5234D",黑龙江,销售订单,2003.55,30.00,0.00,海南岛外,线下,境内
126530178,"240331075701230031086264","12332762",2024-03-30 23:58:06,"5234D",黑龙江,销售订单,234.65,4.00,0.00,海南岛外,线下,境内
126530690,"240331075801230031086265","12332762",2024-03-30 23:58:56,"5234D",黑龙江,销售订单,393.30,6.00,0.00,海南岛外,线下,境内
126531202,"240331075801390036439327","12332762",2024-03-30 23:59:42,"5234D",黑龙江,销售订单,987.05,15.00,0.00,海南岛外,线下,境内
126531714,"240331080301090031556822","12332762",2024-03-31 00:05:25,"5234D",黑龙江,销售订单,465.50,7.00,0.00,海南岛外,线下,境内
126532226,"240331081601390036634961","12332762",2024-03-31 00:19:04,"5234D",黑龙江,销售订单,7847.94,118.00,0.00,海南岛外,线下,境内
126532482,"240331082101390035168138","12332762",2024-03-31 00:22:40,"5234D",黑龙江,销售订单,233.70,4.00,0.00,海南岛外,线下,境内
126533250,"240331083701070016455508","12332762",2024-03-31 00:38:48,"5234D",黑龙江,销售订单,225.15,3.00,0.00,海南岛外,线下,境内
126533762,"240331084201390036921412","12332762",2024-03-31 00:43:20,"5234D",黑龙江,销售订单,647.90,10.00,0.00,海南岛外,线下,境内
126536066,"240331091500960042372248","12332762",2024-03-31 01:22:46,"5234D",黑龙江,销售订单,4135.30,62.00,0.00,海南岛外,线下,境内
126536322,"240331092601390036439364","12332762",2024-03-31 01:27:08,"5234D",黑龙江,销售订单,324.05,5.00,0.00,海南岛外,线下,境内
126536578,"240331093301390035897910","12332762",2024-03-31 01:34:57,"5234D",黑龙江,销售订单,2365.50,35.00,0.00,海南岛外,线下,境内
126536834,"240331093501070016455524","12332762",2024-03-31 01:37:11,"5234D",黑龙江,销售订单,1115.30,17.00,0.00,海南岛外,线下,境内
126537602,"240331094300950041785679","12332762",2024-03-31 01:44:11,"5234D",黑龙江,销售订单,271.70,4.00,0.00,海南岛外,线下,境内
126538370,"240331094701390035168159","12332762",2024-03-31 01:51:05,"5234D",黑龙江,销售订单,512.05,8.00,0.00,海南岛外,线下,境内
126541186,"240331102901070016641971","12332762",2024-03-31 02:30:31,"5234D",黑龙江,销售订单,848.35,13.00,0.00,海南岛外,线下,境内
126556476,"240331104200950041674822","4300935",2024-03-31 02:42:57,"5234D",黑龙江,销售订单,302.10,5.00,0.00,海南岛外,线下,境内
126564412,"240331120400960042372296","4300935",2024-03-31 04:08:50,"5234D",黑龙江,销售订单,5733.63,86.00,27.00,海南岛外,线下,境内
126564668,"240331120300960042134248","4300935",2024-03-31 04:09:02,"5234D",黑龙江,销售订单,6931.49,99.00,346.00,海南岛外,线下,境内
126565180,"240331120800960042441523","4300935",2024-03-31 04:10:55,"5234D",黑龙江,销售订单,3741.23,56.00,0.00,海南岛外,线下,境内
126565436,"240331120900960042372297","4300935",2024-03-31 04:13:33,"5234D",黑龙江,销售订单,4192.07,44.00,1265.00,海南岛外,线下,境内
126572674,"240331165131030051962567","19347594",2024-03-31 08:52:01,"5234D",黑龙江,销售订单,293.76,3.00,0.00,海南岛外,线下,境内
126575932,"240331134800160013352439","10433023",2024-03-31 05:50:05,"5234C",陕西,销售订单,646.56,6.00,0.00,海南岛外,线下,境内
126578748,"240331140100960042134253","4300935",2024-03-31 06:04:30,"5234D",黑龙江,销售订单,4581.09,66.00,191.00,海南岛外,线下,境内
126580028,"240331140500960041942871","4300935",2024-03-31 06:09:06,"5234D",黑龙江,销售订单,4151.54,55.00,493.00,海南岛外,线下,境内
126581052,"240331141400960042073481","4300935",2024-03-31 06:19:59,"5234D",黑龙江,销售订单,7127.28,107.00,0.00,海南岛外,线下,境内
126581308,"240331141800960042134261","4300935",2024-03-31 06:21:03,"5234D",黑龙江,销售订单,5978.16,88.00,125.00,海南岛外,线下,境内
126581820,"240331142100960042134263","4300935",2024-03-31 06:24:02,"5234D",黑龙江,销售订单,4801.78,71.00,47.00,海南岛外,线下,境内
126582332,"240331141900960042073482","4300935",2024-03-31 06:24:36,"5234D",黑龙江,销售订单,4770.90,66.00,381.00,海南岛外,线下,境内
126582588,"240331142400960042134264","4300935",2024-03-31 06:28:14,"5234D",黑龙江,销售订单,5067.59,66.00,678.00,海南岛外,线下,境内
126583682,"117118824371023203371","26623951",2024-03-31 10:54:21,"7017",北京,销售订单,260.00,,0.00,海南岛内,线上,境内
126584124,"240331143300960042134268","4300935",2024-03-31 06:35:28,"5234D",黑龙江,销售订单,5628.47,77.00,507.00,海南岛外,线下,境内
126584380,"240331143100960041942883","4300935",2024-03-31 06:35:35,"5234D",黑龙江,销售订单,4906.85,66.00,517.00,海南岛外,线下,境内
126586428,"240331143800960042134269","4300935",2024-03-31 06:43:07,"5234D",黑龙江,销售订单,5952.04,88.00,96.00,海南岛外,线下,境内
126589058,LF1298058028893130182,"11483100",2024-03-31 11:45:12,"5234B",浙江,销售订单,185.00,,0.00,海南岛外,线上,境内
126591292,"1230240331151525048","10900622",2024-03-31 07:16:03,"7048",四川,销售订单,665.00,6.00,0.00,海南岛内,线下,境内
126592060,"0058240331152131194","11997553",2024-03-31 07:21:41,"6868",广东,销售订单,392.00,4.00,0.00,海南岛内,线下,境内
126593084,"240331152400960042073489","4300935",2024-03-31 07:27:45,"5234D",黑龙江,销售订单,4745.17,66.00,355.00,海南岛外,线下,境内
126593340,"240331152500960041942890","4300935",2024-03-31 07:30:01,"5234D",黑龙江,销售订单,5297.58,77.00,176.00,海南岛外,线下,境内
126594620,"240331153200960042073491","4300935",2024-03-31 07:37:06,"5234D",黑龙江,销售订单,5685.54,77.00,564.00,海南岛外,线下,境内
126594876,"1400240331153728376","10900622",2024-03-31 07:39:04,"7048",四川,销售订单,1200.00,11.00,6.00,海南岛内,线下,境内
126595644,"0225240331154031967","11997553",2024-03-31 07:40:48,"6868",广东,销售订单,1215.00,12.00,0.00,海南岛内,线下,境内
126595900,"240331153700960042073492","4300935",2024-03-31 07:41:13,"5234D",黑龙江,销售订单,5742.27,77.00,621.00,海南岛外,线下,境内
126596156,"240331154000960041874910","4300935",2024-03-31 07:43:26,"5234D",黑龙江,销售订单,4767.48,66.00,377.00,海南岛外,线下,境内
126597436,"240331154400960042372340","4300935",2024-03-31 07:47:24,"5234D",黑龙江,销售订单,4840.16,66.00,450.00,海南岛外,线下,境内
126599484,"240331155200960042372341","4300935",2024-03-31 07:54:32,"5234D",黑龙江,销售订单,4499.87,66.00,110.00,海南岛外,线下,境内
126600508,"240331155500960042441552","4300935",2024-03-31 07:58:04,"5234D",黑龙江,销售订单,4851.27,66.00,461.00,海南岛外,线下,境内
126602370,LF1298230113300958662,"10573235",2024-03-31 14:35:58,"5234B",浙江,销售订单,1201.30,,0.00,海南岛外,线上,境内
126604860,"1216240331162401620","10900622",2024-03-31 08:26:27,"7048",四川,销售订单,5000.00,43.00,0.00,海南岛内,线下,境内
126605698,"701824033123114763634000","12332762",2024-03-31 15:13:33,"7018",四川,销售订单,408.00,0.00,403.00,海南岛内,线上,境内
126606908,"240331164000960042134288","4300935",2024-03-31 08:42:39,"5234D",黑龙江,销售订单,4511.84,66.00,122.00,海南岛外,线下,境内
126607164,"240331163900960042372353","4300935",2024-03-31 08:43:38,"5234D",黑龙江,销售订单,4467.38,66.00,77.00,海南岛外,线下,境内
126607234,"117118984955134909964","26677675",2024-03-31 15:23:20,"7017",北京,销售订单,525.00,,0.00,海南岛内,线上,境内
126607932,"240331165100960041942908","4300935",2024-03-31 08:56:31,"5234D",黑龙江,销售订单,4257.05,55.00,599.00,海南岛外,线下,境内
126608188,"240331165400960042372355","4300935",2024-03-31 08:56:57,"5234D",黑龙江,销售订单,5461.15,77.00,339.00,海南岛外,线下,境内
126609212,"240331165700960042372356","4300935",2024-03-31 08:59:54,"5234D",黑龙江,销售订单,5489.36,77.00,368.00,海南岛外,线下,境内
126609468,"240331165900960041942911","4300935",2024-03-31 09:01:18,"5234D",黑龙江,销售订单,4425.06,66.00,35.00,海南岛外,线下,境内
126609980,"240331170400960042441570","4300935",2024-03-31 09:07:11,"5234D",黑龙江,销售订单,4172.66,55.00,514.00,海南岛外,线下,境内
126610236,"0060240331171121430","11997553",2024-03-31 09:12:06,"6868",广东,销售订单,4312.00,43.00,16.00,海南岛内,线下,境内
126610748,"240331171600960042441573","4300935",2024-03-31 09:19:02,"5234D",黑龙江,销售订单,4190.36,55.00,532.00,海南岛外,线下,境内
126611004,"240331171400960042134295","4300935",2024-03-31 09:19:24,"5234D",黑龙江,销售订单,4401.54,66.00,11.00,海南岛外,线下,境内
126611516,"240331171900960042441574","4300935",2024-03-31 09:22:27,"5234D",黑龙江,销售订单,5521.59,77.00,400.00,海南岛外,线下,境内
126612028,"240331172400950041785793","4300935",2024-03-31 09:26:38,"5234D",黑龙江,销售订单,671.65,10.00,0.00,海南岛外,线下,境内
126612540,"240331172500960042441577","4300935",2024-03-31 09:36:06,"5234D",黑龙江,销售订单,6982.79,99.00,398.00,海南岛外,线下,境内
126612796,"240331173300960042134298","4300935",2024-03-31 09:37:33,"5234D",黑龙江,销售订单,4556.30,66.00,166.00,海南岛外,线下,境内
126613564,"240331173901020097296771","2771704",2024-03-31 09:43:29,"5234D",黑龙江,销售订单,5022.27,75.00,0.00,海南岛外,线下,境内
126614109,"240331165401020061159820","28688591",2024-03-31 08:56:22,"5234D",黑龙江,销售订单,8238.78,124.00,0.00,海南岛外,线下,境内
126615612,"240331180000960042073516","4300935",2024-03-31 10:04:11,"5234D",黑龙江,销售订单,4486.19,66.00,74.00,海南岛外,线下,境内
126618684,"240331182900960042134304","4300935",2024-03-31 10:34:30,"5234D",黑龙江,销售订单,5792.63,87.00,12.00,海南岛外,线下,境内
126619196,"240331183400960042134305","4300935",2024-03-31 10:35:53,"5234D",黑龙江,销售订单,850.25,13.00,0.00,海南岛外,线下,境内
126619708,"240331183400960042441586","4300935",2024-03-31 10:37:13,"5234D",黑龙江,销售订单,4175.82,63.00,0.00,海南岛外,线下,境内
126620476,"240331184000960042372381","4300935",2024-03-31 10:43:12,"5234D",黑龙江,销售订单,4928.22,70.00,245.00,海南岛外,线下,境内
126620732,"240331184000960042441589","4300935",2024-03-31 10:43:17,"5234D",黑龙江,销售订单,5914.89,89.00,0.00,海南岛外,线下,境内
126621756,"240331184300960042441590","4300935",2024-03-31 10:47:21,"5234D",黑龙江,销售订单,3896.24,58.00,0.00,海南岛外,线下,境内
126622524,"240331184700960042073533","4300935",2024-03-31 10:53:02,"5234D",黑龙江,销售订单,4016.79,59.00,66.00,海南岛外,线下,境内
126623292,"240331185200960042134318","4300935",2024-03-31 10:54:43,"5234D",黑龙江,销售订单,3731.22,56.00,0.00,海南岛外,线下,境内
126624828,"240331185800960042441600","4300935",2024-03-31 11:00:40,"5234D",黑龙江,销售订单,4351.95,65.00,0.00,海南岛外,线下,境内
126625340,"240331190000960042134324","4300935",2024-03-31 11:02:53,"5234D",黑龙江,销售订单,3869.73,58.00,0.00,海南岛外,线下,境内
126625852,"240331190500960042441605","4300935",2024-03-31 11:08:41,"5234D",黑龙江,销售订单,3815.87,56.00,84.00,海南岛外,线下,境内
126633565,"240331200400950041500769","10522696",2024-03-31 12:04:47,"5234D",黑龙江,销售订单,397.44,4.00,0.00,海南岛外,线下,境内
126635613,"5324240331203658848","10962894",2024-03-31 12:37:37,"6868",广东,销售订单,2196.00,22.00,0.00,海南岛内,线下,境内
126637917,"5635240331210642611","10962894",2024-03-31 13:08:16,"6868",广东,销售订单,3941.45,527.00,22.00,海南岛内,线下,境内
126638173,"5635240331210859519","10962894",2024-03-31 13:09:06,"6868",广东,销售订单,198.00,0.00,198.00,海南岛内,线下,境内
126640733,"5627240331213003493","10962894",2024-03-31 13:30:29,"6868",广东,销售订单,509.00,2.00,329.00,海南岛内,线下,境内
126943359,"117118427066021904991","12004057",2024-03-30 23:53:41,"7017",北京,销售订单,265.00,,0.00,海南岛内,线上,境内
126953855,"0058240331112841579","10472076",2024-03-31 03:28:56,"6868",广东,销售订单,435.00,4.00,0.00,海南岛内,线下,境内
126959231,"6177240331121611385","10436557",2024-03-31 04:16:48,"6132",湖南,销售订单,2329.86,23.00,0.00,海南岛内,线下,境内
126965887,"5031240331131340503","10472076",2024-03-31 05:13:54,"6868",广东,销售订单,283.50,3.00,0.00,海南岛内,线下,境内
126966399,"5063240331132442166","10472076",2024-03-31 05:25:02,"6868",广东,销售订单,2993.20,30.00,0.00,海南岛内,线下,境内
126969983,"117118641510854569604","20028986",2024-03-31 05:49:46,"7017",北京,销售订单,435.00,,0.00,海南岛内,线上,境内
126978114,"240331074701390035780789","31227605",2024-03-30 23:48:48,"5234D",黑龙江,销售订单,328.70,5.00,0.00,海南岛外,线下,境内
126980162,"240331084901390037295386","31227605",2024-03-31 00:54:16,"5234D",黑龙江,销售订单,2864.25,43.00,0.00,海南岛外,线下,境内
126981186,"240331091201020097296625","31227605",2024-03-31 01:12:56,"5234D",黑龙江,销售订单,195.32,3.00,0.00,海南岛外,线下,境内
126986306,S63050308240304473,"11667988",2024-03-31 02:42:52,"3512",四川,销售订单,3261.60,33.00,0.00,海南岛外,线下,境内
126987647,LF1297866190655638982,"10758505",2024-03-31 08:34:26,"5234B",浙江,销售订单,136.20,,0.00,海南岛外,线上,境内
126991682,"240331120901070017171074","31227605",2024-03-31 04:09:55,"5234D",黑龙江,销售订单,611.80,9.00,0.00,海南岛外,线下,境内
126996034,"240331130101020097109441","31227605",2024-03-31 05:02:38,"5234D",黑龙江,销售订单,1706.20,26.00,0.00,海南岛外,线下,境内
126996802,"240331130401070011580292","31227605",2024-03-31 05:06:46,"5234D",黑龙江,销售订单,1349.00,20.00,0.00,海南岛外,线下,境内
126998594,"240331131901350020638068","10472695",2024-03-31 05:20:25,"5234D",黑龙江,销售订单,3462.92,35.00,0.00,海南岛外,线下,境内
126999362,"240331131900160012978111","31227605",2024-03-31 05:23:23,"5234C",陕西,销售订单,6246.63,94.00,0.00,海南岛外,线下,境内
127003714,"117118649952527178563","11720986",2024-03-31 06:03:58,"7017",北京,销售订单,287.55,,0.00,海南岛内,线上,境内
127010882,"240331152001020097023827","31227605",2024-03-31 07:21:23,"5234D",黑龙江,销售订单,978.50,15.00,0.00,海南岛外,线下,境内
127011199,"5349240331191150667","11256310",2024-03-31 11:12:39,"6868",广东,销售订单,2511.00,525.00,0.00,海南岛内,线下,境内
127012162,"240331153601020097296721","31227605",2024-03-31 07:38:32,"5234D",黑龙江,销售订单,7048.62,106.00,0.00,海南岛外,线下,境内
127012674,"240331154201390036921505","31227605",2024-03-31 07:45:55,"5234D",黑龙江,销售订单,1813.08,27.00,0.00,海南岛外,线下,境内
127014210,"240331160201270030924256","31227605",2024-03-31 08:03:19,"5234D",黑龙江,销售订单,275.50,4.00,0.00,海南岛外,线下,境内
127014466,"240331160001270030765288","31227605",2024-03-31 08:05:38,"5234D",黑龙江,销售订单,1273.25,19.00,0.00,海南岛外,线下,境内
127020354,"240331170601020097023859","31227605",2024-03-31 09:07:12,"5234D",黑龙江,销售订单,329.94,5.00,0.00,海南岛外,线下,境内
127022658,"240331173600960042372368","31227605",2024-03-31 09:37:18,"5234D",黑龙江,销售订单,265.34,4.00,0.00,海南岛外,线下,境内
127023426,"240331174501020097109593","31227605",2024-03-31 09:45:40,"5234D",黑龙江,销售订单,342.95,5.00,0.00,海南岛外,线下,境内
127024450,"240331180600180013725158","31227605",2024-03-31 10:13:42,"5234C",陕西,销售订单,565.25,8.00,0.00,海南岛外,线下,境内
127024962,"240331181701270030924382","31227605",2024-03-31 10:17:24,"5234D",黑龙江,销售订单,290.70,4.00,0.00,海南岛外,线下,境内
127026242,"240331182700180013725163","31227605",2024-03-31 10:29:53,"5234C",陕西,销售订单,315.40,5.00,0.00,海南岛外,线下,境内
127026498,"240331182801020097109629","31227605",2024-03-31 10:30:16,"5234D",黑龙江,销售订单,7167.47,108.00,0.00,海南岛外,线下,境内
127028802,"240331190901020061159872","31227605",2024-03-31 11:10:44,"5234D",黑龙江,销售订单,3017.68,45.00,0.00,海南岛外,线下,境内
127029826,"240331192001020097109657","31227605",2024-03-31 11:21:37,"5234D",黑龙江,销售订单,4083.48,61.00,0.00,海南岛外,线下,境内
127033666,LF1298088062961901722,"12479205",2024-03-31 12:15:33,"5234B",浙江,销售订单,570.00,,0.00,海南岛外,线上,境内
127042370,"240331221101020061159909","31227605",2024-03-31 14:13:26,"5234D",黑龙江,销售订单,432.25,6.00,0.00,海南岛外,线下,境内
127042882,"240331221631020050652842","31227605",2024-03-31 14:17:51,"5234D",黑龙江,销售订单,923.31,14.00,0.00,海南岛外,线下,境内
127044418,"240331225201270030924538","31227605",2024-03-31 14:52:32,"5234D",黑龙江,销售订单,328.70,5.00,0.00,海南岛外,线下,境内
127046210,"240331232201020097109722","31227605",2024-03-31 15:23:17,"5234D",黑龙江,销售订单,1939.90,29.00,0.00,海南岛外,线下,境内
127046722,"240331233601020097109726","31227605",2024-03-31 15:36:51,"5234D",黑龙江,销售订单,759.62,11.00,0.00,海南岛外,线下,境内
127239872,LF1297018267642187582,"12382062",2024-03-30 18:32:25,"5234B",浙江,销售订单,709.00,,0.00,海南岛外,线上,境内
127241152,"392654677801","20365785",2024-03-30 21:57:51,"7069",辽宁,销售订单,584.00,,0.00,海南岛外,线上,境外
127243456,"240331075401390011644563","12166440",2024-03-30 23:56:31,"5234D",黑龙江,销售订单,5230.84,52.00,48.00,海南岛外,线下,境内
127255714,"240331110500960041942856","32660740",2024-03-31 03:10:44,"5234D",黑龙江,销售订单,1354.70,20.00,0.00,海南岛外,线下,境内
127258018,"240331114100960042441511","32660740",2024-03-31 03:42:58,"5234D",黑龙江,销售订单,187.15,3.00,0.00,海南岛外,线下,境内
127259042,"240331114400960042372283","32660740",2024-03-31 03:45:21,"5234D",黑龙江,销售订单,956.65,14.00,0.00,海南岛外,线下,境内
127259298,"240331114400960042441512","32660740",2024-03-31 03:45:24,"5234D",黑龙江,销售订单,337.25,5.00,0.00,海南岛外,线下,境内
127259554,"240331114700960042372285","32660740",2024-03-31 03:48:37,"5234D",黑龙江,销售订单,540.55,8.00,0.00,海南岛外,线下,境内
127259810,"240331114600960042441513","32660740",2024-03-31 03:48:53,"5234D",黑龙江,销售订单,1581.75,24.00,0.00,海南岛外,线下,境内
127262114,"240331120100960042134245","32660740",2024-03-31 04:02:24,"5234D",黑龙江,销售订单,2024.45,30.00,0.00,海南岛外,线下,境内
127263394,"7002240331121342227","10277313",2024-03-31 04:14:05,"7016",山东,销售订单,958.00,10.00,0.00,海南岛内,线下,境内
127273408,LF1297742463720490362,"20521446",2024-03-31 06:31:29,"5234B",浙江,销售订单,132.90,,0.00,海南岛外,线上,境内
127278242,"240331143400960042441541","32660740",2024-03-31 06:36:03,"5234D",黑龙江,销售订单,3932.15,55.00,274.00,海南岛外,线下,境内
127278754,"240331143600960042372316","32660740",2024-03-31 06:37:40,"5234D",黑龙江,销售订单,3932.15,55.00,274.00,海南岛外,线下,境内
127281058,"240331144800960042441544","32660740",2024-03-31 06:57:01,"5234D",黑龙江,销售订单,3506.36,53.00,0.00,海南岛外,线下,境内
127282082,"240331150500950041785742","32660740",2024-03-31 07:06:15,"5234D",黑龙江,销售订单,157.70,2.00,0.00,海南岛外,线下,境内
127285952,"240331155141060057120856","11027489",2024-03-31 07:55:02,"5234D",黑龙江,销售订单,332.16,3.00,0.00,海南岛外,线下,境内
127289024,"240331161641050056908950","11027489",2024-03-31 08:19:42,"5234D",黑龙江,销售订单,5374.08,54.00,0.00,海南岛外,线下,境内
127300288,"392748243733","33338800",2024-03-31 10:41:33,"7069",辽宁,销售订单,115.00,,0.00,海南岛外,线上,境外
127301312,"392748713733","33338800",2024-03-31 10:50:01,"7069",辽宁,销售订单,115.00,,0.00,海南岛外,线上,境外
127305920,"240331193501070015963891","10234059",2024-03-31 11:37:18,"5234D",黑龙江,销售订单,1335.36,13.00,0.00,海南岛外,线下,境内
127311040,"240331200300980014383263","10234059",2024-03-31 12:05:13,"5234D",黑龙江,销售订单,537.60,5.00,0.00,海南岛外,线下,境内
127311522,LF1298112259398045482,"33314712",2024-03-31 12:39:03,"5234B",浙江,销售订单,196.65,,0.00,海南岛外,线上,境内
127314881,"240331072901070017170942","164176",2024-03-30 23:32:28,"5234D",黑龙江,销售订单,12438.54,187.00,0.00,海南岛外,线下,境内
127315137,"240331073201070017170943","164176",2024-03-30 23:35:00,"5234D",黑龙江,销售订单,12438.54,187.00,0.00,海南岛外,线下,境内
127315393,"240331073901070017170947","164176",2024-03-30 23:41:49,"5234D",黑龙江,销售订单,9830.79,148.00,0.00,海南岛外,线下,境内
